"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLikJS","LogLikR","difference"
2000,1.8773283621662,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.141001523067883,0.001134592867798,25.3886415009698,1660,0.04224706023452,0.971177846363333,0.943527719424187,7.08924471701206E-05,0.4,4,0.534990909103001,13.2090546032636,0.333333333333333,136016.635936126,9158.6148481873,0.55090950283759,19.1481096664342,76.9329735511839,41.9979072563067,232.174836366263,161.008452174925,992.582232074776,2305.91218297792,198.455739435011,0.943075004864281,0.050853207622341,-8600.811305,-8600.82523194316,0.013926943160186
2000,2.59135612363445,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006124555393209,0.000479652402171,57.8062125777015,1660,0.450878778968004,0.935389151208802,0.97270332647478,1.28634533919697E-05,0.4,4,0.709893768827097,17.0745145622443,0.333333333333333,612674.458493532,871.16665284649,0.967056785026623,725.856090033035,39.654530809323,64.6163654309871,2.06651981229038,9.63093812489359,89.4788035106522,72200.7834202102,6691.97899373492,0.000389675479701,0.994915504126615,-8581.638551,-8581.53775459915,-0.100796400849504
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,2.56028843169486,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.01195302978669,0.000736146187327,51.3922912488767,1660,0.188297338942125,0.987189878970268,0.88967341518614,2.22849706206973E-05,0.4,4,0.806377519665096,17.1112624955156,0.333333333333333,2563.11582073644,5349.24854285615,0.292723635578999,251.715906621809,499.72252872739,168.190452255551,0.043960132969307,18.1327216441689,125.842430421957,71488.9100024144,2037.99677401422,0.000333316397962,0.998492573891654,-8584.036566,-8583.95925194984,-0.077314050160567
2000,3.04725312004941,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006130938108024,0.00043939928607,50.0973301411432,1660,0.513742658984074,0.998424729225249,0.921963949874772,1.44201543039235E-05,0.4,4,0.706586726635864,17.0586856979718,0.333333333333333,221142.537214333,819.921003059597,142.476429819318,710.171468716145,35.3541066073001,176.902731107517,11.0491226910617,10.1881224904191,73.3582125999791,157152.991759723,3058.66874497178,0.007002001800332,0.989702765199928,-8582.939562,-8582.85735141103,-0.082210588969247
2000,2.79371912857067,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006301830782232,0.000459297159629,54.269313632277,1660,0.484871623877986,0.995534704468927,0.88799987346103,1.40880266307887E-05,0.4,4,0.699390929720196,17.1846006215622,0.333333333333333,44215.9834576298,54.174803710361,0.143620737679517,713.548535076412,6.54254758048015,92.9968076070641,5.78127870001209,211.564015505259,74.2484011951703,110285.635438452,12612.53404181,0.000116625039173,0.993732523092887,-8582.738417,-8582.63755476795,-0.100862232049622
2000,2.7528711721532,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006120060221543,0.000465855219165,59.5722926154589,1660,0.49449583794396,0.999132536862247,0.879802135271586,1.28685351281721E-05,0.4,4,0.701834799442062,17.2202531891757,0.333333333333333,452996.047501891,1123.67249507848,0.692154348483671,690.733886420868,196.131604736544,62.9363260626223,2.20209263525748,7.69603977564805,34.6962985058741,71480.8736395242,6183.48566866025,6.86801118255147E-05,0.998442830878572,-8583.065915,-8583.05155280019,-0.014362199808602
2000,2.67175330054806,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006309015989075,0.000471976300684,51.2720608855041,1660,0.462801489132904,0.926663808146957,0.973345525293847,1.38049471686435E-05,0.4,4,0.709435565518084,17.2282458568359,0.333333333333333,95569.7107205654,394.586281226723,0.233157562919697,691.606479468283,8.97252954825698,529.45281137763,0.140395796439975,3.98908041543101,42.608905513999,75080.846194515,10400.0939589144,0.000179452697135,0.997034905200178,-8581.756483,-8581.7337780166,-0.022704983399308
2000,3.12472810645697,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006323117766252,0.000463340547158,62.5065125479171,1660,0.501262698483647,0.997441665090402,0.86156340755291,1.18353247673259E-05,0.4,4,0.92269441727221,17.0900535325124,0.333333333333333,366380.377356281,3730.65956962099,0.119185582807945,409.591336459866,38.9490357292215,244.731289603832,22.2779905073897,20.5186100999372,37.1149679138037,43172.3376434435,1467.73604613934,0.000135923625822,0.997865730555047,-8582.848118,-8582.84704045554,-0.001077544460713
2000,3.36705085405005,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004752278127719,0.000390691553946,43.3738479671341,1660,0.775342568512997,0.888873702728897,0.999973507688566,1.24893613306451E-05,0.4,4,0.604677814490893,17.1535404014675,0.333333333333333,13145.7420795685,621.909788495911,1.56344645066298,864.676188904475,18.6951057769059,354.589738044151,2.49425671400727,16.350488624286,94.3745833117122,35735.8868845947,41.0423780287732,3.13171119079435E-05,0.9987214529821,-8585.922033,-8585.87087667204,-0.051156327961508
2000,3.59060674248816,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004704932921785,0.00037695076024,36.2824437499238,1660,0.815356049619265,0.913943574443597,0.915688518546383,1.38891318599608E-05,0.4,4,0.735620861185215,16.9743834833747,0.333333333333333,29368.6143283894,26.2671338487665,0.555836424095848,839.4489568278,519.995504022875,113.531052975391,2.7516768638009,1.98702521859641,518.159833582487,161885.082017486,1620.56868065282,7.00432458372923E-05,0.999101979540846,-8582.067579,-8581.98205476414,-0.085524235861158
2000,3.38792881878391,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004523775020873,0.000386952730113,47.0558168104578,1660,0.820058110074066,0.92207108029417,0.917126137374075,1.16329072513615E-05,0.4,4,0.731050443954186,17.0724062077386,0.333333333333333,83740.2426711988,341.188731256941,0.324041797709894,787.897779750905,722.467793212248,66.3896264289515,4.93960313459076,6.40519399993338,138.519289840741,128043.9448343,1791.35179264549,8.28261515006813E-05,0.997784599064443,-8583.935331,-8583.81492598233,-0.120405017671146
2000,3.72675413357741,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004665227271444,0.000363748934878,46.4213632008751,1660,0.854493033229242,0.986066061083844,0.888927693203623,1.22495077591305E-05,0.4,4,1.01573432985155,17.103412707963,0.333333333333333,768.879730352788,307.923295846245,0.149192508787514,587.994531851221,18.6110728617938,58.3451281683489,182.553024014208,3.09583075618917,75.7877001258553,92271.9159895085,116022.139310986,1.30614746231529E-05,0.999923824631934,-8584.76858,-8584.665427513,-0.103152486999534
2000,3.27299084714614,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004336100476761,0.000434798546979,42.4119210461742,1660,0.728437367820871,0.991390787042139,0.816615721619561,1.66188334802787E-05,0.4,4,1.16782220857624,16.9649725567219,0.333333333333333,349235.02418397,682.569286157713,4.63101107797776,450.811523034791,2.57115931131084,259.526986883355,1.87840724617813,14.2832879807612,94.3702162605448,142701.153138096,6251.49293070459,0.000250632147478,0.998203736536107,-8578.598273,-8578.59375917747,-0.004513822530498
2000,3.97418557611934,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004724793563652,0.000386022982487,24.2068254923167,1660,0.809719082008786,0.913602467735944,0.941890931305368,2.42717271232095E-05,0.4,4,0.978339782997511,17.0406863347836,0.333333333333333,34026.2767886499,189.312657702485,0.551976106285646,650.043648395681,21.506263966338,39.4836717187931,9.95371879675586,1.46493837923214,1169.52000595915,137467.634960106,7726.21385644178,0.000341053735914,0.999233649304476,-8580.082551,-8580.05435458048,-0.0281964195201
2000,4.02129773174195,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007289507909942,0.000292133259672,18.0185326730399,1660,0.707518695602365,0.921700164500584,0.968756922868456,2.41873711952425E-05,0.4,4,1.2182768169585,16.8611348509223,0.333333333333333,261665.291514491,144.660035156408,0.026296417406442,428.741800345041,54.1273770726412,50.8012055909891,1.42317652035316,1.35200537076552,20342.6790172956,41023.6750624412,193744.477372248,2.57893386482021E-05,0.994044180157259,-8579.919993,-8579.87296168116,-0.0470313188398
2000,3.58548739734206,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004567078684281,0.000434113505149,40.1563189325289,1660,0.788324202397559,0.765109507760988,0.941822351563409,1.39862933615552E-05,0.4,4,1.01828297173488,16.977138616194,0.333333333333333,15379.8933684302,32.1897651429323,1.72283687178791,548.639427461495,1.65765308091921,288.518424672686,13.466863870531,109.479593178202,264.111594351568,29910.5782679601,2377.76577483912,0.000590331469176,0.999131708125222,-8579.38745,-8579.3625530503,-0.024896949700633
2000,4.85822857335607,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004340338961068,0.000433020404303,16.6616969605876,1660,0.848364187733868,0.950187775746931,0.913182329841633,4.00303848074265E-05,0.4,4,1.04019384368152,16.9351105456472,0.333333333333333,12440.9808898214,31.7691156622036,0.10886176775798,252.549897804311,17.5203123534112,173.542647495785,5.89442657220417,22.6234394646527,588.87677170642,161469.222871608,17862.3109848182,0.00012146587168,0.99889995268963,-8584.878133,-8584.76195441903,-0.116178580970882
2000,4.82287547603793,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004277494930983,0.000457543000848,19.0585318323927,1660,0.842722616354062,0.94503019525676,0.850273903359599,3.45597033763143E-05,0.4,4,0.898027405044442,16.9411087429983,0.333333333333333,3485.42658741312,55.1711167761733,1.54223335783683,348.322440421165,3.07620077684942,169.55892936754,43.9453596634433,0.088947481514678,1001.58991115116,110506.659263976,12497.1698895955,0.000395776975778,0.998479167560151,-8583.203327,-8583.18638771598,-0.016939284019827
2000,4.63087954275037,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004491952284482,0.000443171212158,42.6531979107134,1660,0.866217195232858,0.784144906990461,0.891407662718404,1.35584128073695E-05,0.4,4,1.97407413718268,16.9384129612175,0.333333333333333,12479.849240617,44.4237096130645,0.184303037712623,310.093834935197,17.3700930663229,8.47885335319601,24.6517055408792,151.277523047872,113.467716346204,210.336803904548,4054.6619139638,0.000128223584316,0.99905170902464,-8581.012141,-8580.94046864737,-0.071672352629321
2000,4.40913560946081,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006118241905708,0.000353008263407,22.1926464369043,1660,0.771627882608555,0.862785136564144,0.979286969538214,2.39015848000459E-05,0.4,4,0.967563063131669,17.1587255159741,0.333333333333333,3825.40070411283,193.483526552034,0.855331114565501,369.647136119197,623.552428929949,45.6321905159402,3.97958463971939,5.35800685281856,573.324968524467,169710.882886505,45604.916720953,4.18313973535251E-05,0.999223976383761,-8586.937192,-8586.88877614679,-0.048415853209008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,5.25134235856113,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006546991822282,0.000346507049954,18.8340522414231,1660,0.823408276672176,0.987995011114548,0.782794802521387,3.10631220315149E-05,0.4,4,1.41207331315875,17.0057696610431,0.333333333333333,300.042553489632,71.0137016058206,0.251640884096626,338.914745534447,4.35935737399256,233.146226389025,1.14242831883606,0.444540584090663,172.039490135431,788.628757316069,97487.4749254728,0.000416540969119,0.992718741303229,-8581.170502,-8581.0876448538,-0.082857146200695
2000,4.77000574995464,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006131492231501,0.000329775821244,21.0323913463202,1660,0.852900728931887,0.994090110397284,0.813222507926113,2.68914517017276E-05,0.4,4,1.06145619120284,17.0223723968393,0.333333333333333,22915.5428454901,387.846236713874,4.02717305194509,543.137086940523,7.54849261129184,98.7720687675999,0.19059546141671,2.49575032133264,2544.27445231523,121762.658371853,1093.43648121633,1.55665477331882E-05,0.999672222540738,-8581.536832,-8581.53554538023,-0.001286619770326
2000,5.03806756838038,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006430001375979,0.000368731975562,19.3806617247896,1660,0.874496463571268,0.865728815825216,0.741271472306423,2.59177317035885E-05,0.4,4,1.0051236945705,17.240745329708,0.333333333333333,9472.0468906095,3518.79676413701,0.13616073386701,296.388415426402,4.06865442483989,206.389912312563,5.53221407324375,5.42002167253195,1658.3123302983,67248.0905169478,181.573956137249,8.03145579782776E-05,0.999841763174986,-8581.299194,-8581.26561327693,-0.033580723069463
2000,5.36662811976869,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006408123351834,0.000338619123814,17.8344539944975,1660,0.987132430743777,0.926432942136829,0.663756445421479,2.88904128217739E-05,0.4,4,0.990518509892414,17.1516767617457,0.333333333333333,13182.5597413831,1711.69331162754,0.686064606637817,439.781989824344,7.5432001769057,139.797550847671,1.86829473229326,4.35007425426878,332.27129240311,8107.14991580245,14897.8929533999,0.001847767146605,0.984175266141087,-8579.345183,-8579.30858989147,-0.036593108528905
2000,5.17785348106696,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00641018115568,0.000334702275359,18.6116255397371,1660,0.92813159180947,0.957965027170803,0.704615128295303,2.77082562690792E-05,0.4,4,1.30538587285562,17.1056794213175,0.333333333333333,39095.401492339,3.98185324395049,0.536036122691042,496.206117122771,2.27760725345196,108.857944473877,1.15129647855462,4.69477965027622,7299.15592816975,117712.404032833,53344.6551245341,5.22154698900673E-05,0.996501645064075,-8578.609122,-8578.58266128417,-0.026460715829671
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,4.59527034696116,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00568213076214,0.000348075138986,18.0365402839485,1660,0.947886906679397,0.899194140647512,0.731820949629062,2.84338724053711E-05,0.4,4,1.86046783399408,20.7559556805983,0.333333333333333,195718.526205961,15.9900701757119,0.651237536527414,256.798163506687,3.76213167724399,117.523717081077,1.29978219460203,8.20052993820792,2226.01426894453,315.475738978582,19561.6207395623,1.76325952560567E-05,0.99887737707045,-23642.411034,"NA","#VALUE!"
2000,5.87363240052288,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007413792306349,0.000296675975177,10.1490933724398,1660,0.999999999999165,0.78009873287601,0.819228086965694,3.47037629074571E-05,0.4,4,1.03583528506484,16.9597045350601,0.333333333333333,138351.481978357,258.476882725876,0.14100307799807,319.812901518678,6.46945692822426,90.1839396319599,3.00232996790397,3.55983191740403,4413.01604316739,120922.964193041,19989.7413446784,0.000154853360555,0.995728713816961,-8581.388821,-8581.26068707449,-0.128133925511065
2000,5.57749965917634,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007139112481272,0.000305945337972,11.7294096726515,1660,0.999999997116889,0.753173972491617,0.855275631381412,3.12709542331381E-05,0.4,4,3.62712081833199,17.2206163263857,0.333333333333333,10612.2950067274,160.992937821235,18.042525730541,174.105648146929,11.3649383484086,172.043504409686,6.05557915430745,3.62218630022246,8314.90795794986,157287.25734274,15187.6255168207,0.000256068151687,0.992148832811424,-8577.171333,-8577.17424700568,0.002914005679486
2000,6.42130254300713,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005498580447578,0.0005338467291,35.4777252306875,1660,0.941550947614838,0.515138821541999,0.866532426185108,1.2322463430419E-05,0.4,4,1.36810591588037,16.9327312528243,0.333333333333333,207121.395977088,92.6911866038915,0.35520805648149,562.843216094012,12.7667933243417,23.9702247803274,5.57411213750242,7.1563699560606,96.9873271345433,107978.034917404,56777.9721294587,0.000252870371412,0.995528986198048,-8581.045821,-8581.01028948461,-0.035531515390176
2000,5.86536526450105,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005256577100067,0.000514585313023,36.7736682688454,1660,0.983077731450135,0.503719650985355,0.873229366713749,1.1822143248525E-05,0.4,4,1.06453636461195,16.8744443048841,0.333333333333333,64893.6704036953,93.4855085104242,1.16776875275518,587.930489018266,512.658375981634,176.844341294702,5.59272584449712,3.11714321135153,104.603119920893,31125.2765041701,7617.70826479843,0.000202554376788,0.996991911063497,-8581.081281,-8581.06268220209,-0.018598797911182
2000,6.29646618194704,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005566768553742,0.000531866562317,35.7999728447393,1660,0.929782916757794,0.582449840395535,0.81455207900569,1.47784837994192E-05,0.4,4,0.999439654323455,17.0972821659284,0.333333333333333,176045.770257207,844.167396166906,0.680468696217921,499.012815576379,25.9496565773147,80.3935029629258,7.63540722088672,7.31030741898165,168.931001961916,72938.64239634,22190.6841494832,0.000251993495031,0.997450128121972,-8584.477842,-8584.44914938006,-0.028692619940557
2000,6.6884182962887,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005517971125111,0.000537897260884,42.0525870243516,1660,0.95625679929476,0.696646228238838,0.688049985535598,1.42147922129308E-05,0.4,4,0.876201169600866,17.0418807627458,0.333333333333333,199058.26795204,10.7554178792252,0.646104275021518,556.645434768354,10.5346220073889,90.0233633727031,0.079991300117091,1.97372916282759,203.308139053943,63042.4473259962,25.8674913280667,5.96331484513023E-07,0.999996657184064,-8587.009968,-8586.94619301162,-0.063774988380828
2000,6.12833050784554,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004718517862686,0.000617305836923,74.3356797348391,1660,0.935801654659122,0.695223956752075,0.689359533286096,9.497606317034E-06,0.4,4,0.882739970044248,16.9053850820947,0.333333333333333,326535.658496462,880.236935809491,1.84825977149126,456.693872061206,13.5813189084503,128.205682875599,27.5623407357734,45.1915917686276,275.590945444301,181288.601342983,14771.1271064788,1.58807113915884E-05,0.999745163793419,-8588.276438,-8588.22413474928,-0.052303250720797
2000,3.59073364697714,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003802654891485,0.000543903529031,60.1952768243096,1660,0.968759533755783,0.6193432489091,0.80906011598965,9.27610247416372E-06,0.4,4,0.920963416629566,17.0101854042045,0.333333333333333,356572.18912884,3143.85424930446,0.18037632657021,481.28485125715,621.047226308178,65.7303385960689,5.3038343754756,8.78771910895721,354.120575160854,181569.221707119,11263.2691996764,6.28972919788575E-05,0.998673122894049,-8580.620819,-8580.60897318176,-0.011845818240545
2000,7.08883385747948,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00554516786474,0.000539697344879,31.2666753204853,1660,0.999738135408568,0.616543667439387,0.669797076310553,1.75272532321027E-05,0.4,4,1.08965416287757,16.8828933880403,0.333333333333333,132719.361111898,130.555229655492,0.537794224656071,429.416289230514,11.4643595007666,260.882372434159,4.75904204359492,7.46080812268533,528.953886364191,85274.90821733,468.689670668644,0.000126336169386,0.998853428325568,-8580.871848,-8580.82180551956,-0.050042480441334
2000,7.10757075267277,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00558258261709,0.000521046638623,28.6615107151515,1660,0.967742938891156,0.619303524647123,0.727881465245792,1.89796175683152E-05,0.4,4,1.04001232897439,16.755981458114,0.333333333333333,63063.8114376345,1116.32030762202,0.288066986422281,478.099326319496,5.8436149079558,163.893556144761,6.68061032879842,2.16208831643406,541.929098574069,32996.2506023244,15265.299591487,2.97056574293103E-05,0.999654929092427,-8582.171048,-8582.12401472805,-0.047033271950568
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",-21073.2587710815,"#VALUE!"
2000,6.3308971673513,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.011018714802129,0.000483221503432,17.0446903911961,1660,0.729488626171901,0.913143029149644,0.379936705401989,4.10755175139402E-05,0.4,4,0.327578420684695,17.1709469671729,0.333333333333333,523.467780686493,572.183569935194,17.0287365366786,264.920317214878,2.73334480782516,263.748341681232,275.419736985087,38.5360898108363,1481.90978700449,31686.8272668955,3.19659457603466,0.999894756567119,0.000101165261231,-8582.584737,-8582.571717648,-0.013019351999901
2000,8.26364200412274,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.011497267309886,0.000473787558539,16.4267221790759,1660,0.728651550484388,0.915214825514885,0.421952975917107,4.25670129517044E-05,0.4,4,0.424767774684496,16.8046855936935,0.333333333333333,404.840810987096,246.906334498813,6.52421021770588,261.763896101847,0.235453795369321,257.528170128328,176.136153658846,9.37457895909597,1026.29807434892,47623.6139226002,2.8828090207308,0.999959752652571,3.64849166102568E-05,-8585.017387,-8585.0020685714,-0.01531842859913
2000,8.00039342056518,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.011780483538748,0.000481624114384,13.293044733942,1660,0.749440439986712,0.950473600438754,0.387140575511655,5.69050100194807E-05,0.4,4,0.324419684495029,17.2149810670476,0.333333333333333,0.818824734079548,339.105712123504,1.09018430811506,360.453358266187,139.861851138646,269.962933633166,1.22416101974833,31.2425769680608,674.44076168283,18793.3721892494,21.0643651639462,0.999873674728469,0.000123029460639,-8584.607662,-8584.57972828679,-0.027933713210587
2000,7.30389190776506,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009924401770948,0.000530053862476,13.7754929095044,1660,0.731676282469751,0.939669052989688,0.389424807800524,5.66601860534454E-05,0.4,4,0.304352216870455,17.0613503900468,0.333333333333333,249.026376716421,1737.38397439701,2.93341929509143,442.205393930241,5.80435919215427,235.688219846425,1.45451545711976,25.2891377974944,1213.12967297994,54682.8914908088,1.17288256476633,0.999968610238432,2.87435132012618E-05,-8582.207631,-8582.11144941519,-0.096181584809529
2000,7.2147698330521,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.010694505750095,0.000505482132828,12.93921666716,1660,0.706294812052075,0.918548993942045,0.423008355344828,5.93479552481029E-05,0.4,4,0.281930982158393,17.107599096803,0.333333333333333,55.1043895578637,2848.74232522186,4.50774494694444,301.660430951142,15.5769731150503,193.867035495044,4.2709299365102,31.8265961889106,570.090096138005,30414.9968594254,5.27703327180888,0.999940578283172,5.8223837708983E-05,-8585.463557,-8585.36968174856,-0.093875251439386
2000,8.80290462465475,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004968922212713,0.000704556774776,9.22910459936608,1660,0.906712388227777,0.474667461843431,0.899067355635951,5.97749054711257E-05,0.4,4,1.69505835535355,16.9109023982124,0.333333333333333,3573.67292525879,1645.16971999271,0.490938285277814,62.4707301940041,7.43952884379666,158.557512837647,2.16519742785114,5.44726598573665,59.9552137108312,39464.4961045866,11719.3403798774,6.53200630181114E-07,0.999758343004885,-8581.9505,-8581.8495705387,-0.100929461301348
2000,6.63710958485495,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.010852844302836,0.00052035880046,11.9757488720903,1660,0.664240110030676,0.945863988125415,0.391274702074881,6.66493068762136E-05,0.4,4,0.395360616247908,17.1484395069975,0.333333333333333,3.80447654448761,1276.74614620566,1.9027186316005,463.727082691809,1.38785687708987,128.451911276629,2.8006456838538,23.630857702261,1796.91831850551,114956.455359584,33.5120569033749,0.999930368183865,6.78920213317708E-05,-8580.633966,-8580.62943720689,-0.004528793109785
2000,9.25880765581711,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005144928622411,0.000745559286265,8.39168708087773,1660,0.876119284807399,0.443155115494666,0.917169260650879,6.54317490936372E-05,0.4,4,2.85551151474203,16.9248915557582,0.333333333333333,47780.8846395732,27.390964652543,0.013870807933361,13.0147106235117,57.3274858954463,88.70553226776,24.8049047867702,12.1383274420029,117.195711902403,38572.6521570732,77243.1831140621,3.26020395430177E-05,0.999561077297203,-8582.949435,-8582.81435037323,-0.135084626770549
2000,9.3779686951001,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005085338777697,0.000778051808399,9.13534100333964,1660,0.943477029149306,0.396081869239405,0.889494118290148,5.45492025382536E-05,0.4,4,0.960367335193213,16.957040493622,0.333333333333333,41518.5498977505,2743.19350839202,0.042466154025938,79.1221435495418,10.8756313435531,113.900637064323,17.7503240154996,0.798871977065951,105.153583964275,35627.9003026981,55675.3549050065,6.70095939461973E-06,0.999894348143524,-8584.180544,-8584.07516827837,-0.10537572163048
2000,7.41567145003393,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.007770452975809,0.000900451799853,33.7550034436316,1660,0.675756146454157,0.31195152968423,0.864898000633841,1.20527529236259E-05,0.4,4,0.960511134225948,16.955401138426,0.333333333333333,80841.6882963437,23.5609086352434,0.620271684112161,433.925729203524,133.623071938317,370.947338648669,3.61279625369206,2.8186980339816,1570.50886954174,129722.662587415,172.114029338979,5.75426538009493E-08,0.999999593992854,-8583.703608,-8583.72099895787,0.017390957869793
