time,E0,QL0,EL_s0,EL_i0,QN_s0,QN_i0,EN_s0,EN_i0,QA_s0,QA_i0,EA0,H_s0,H_i0,cases
2302.307692307718,168.69614800304706,712.5404455032735,132.77346649409702,0.8430435681141311,207.845727541837,2.185591360892379,15.505139466864694,0.3013783424246659,6.188568759722781e-107,1.230759403593163e-108,0.7197450080062548,0.7699214612596561,6.589509463687642e-25,0
2309.3269230769292,184.9621345446065,679.3251402868125,131.44911529447174,0.8346346157063229,202.9435592473793,2.134042855177493,15.453415138748422,0.3003729601574504,6.129766202668042e-107,1.2190649710255806e-108,0.6683997909131395,0.7743042812289,6.214260401476972e-26,0
2316.346153846141,206.18113244115537,647.6581773540539,129.83764606134886,0.8244026107126247,197.9202623800455,2.0799731927971132,15.927342503763319,0.30634603452076353,2.75640357143079e-154,5.481832306228088e-156,0.6088396144618036,0.7746635921829657,0.0016451934444019131,0.634957382534543
2323.365384615353,252.43100834410814,617.5558078730152,126.32882137375496,0.8021233695161379,194.8678827490989,2.038751213794641,16.31802333400126,0.31073224668960386,0.002703610713985496,0.00005148715742076896,0.6418739418844167,0.7746654077965025,0.0018123130035349055,1.198452824282621
2330.384615384647,364.2239086934581,593.7851298711938,120.68192054427321,0.766268438935677,194.05134232063233,2.012305090641692,16.322526901521258,0.30782779101543833,0.005980774365302053,0.00011280122097338376,0.9552059801003676,0.7747373739697593,0.0018030319650503678,2.709737518618743
2337.403846153859,605.1586215075895,585.1197575163507,113.01474551834495,0.7175858010420476,195.31546083274444,1.9996341365446937,15.960554095997997,0.2980633463845402,0.008995396341739383,0.00016800342311741628,1.4250566944812952,0.7748479551458335,0.001788658798155473,4.492261774069515
2344.4230769230708,993.9026784107709,606.8438620329496,103.66857250820344,0.658242385141766,198.28586465656753,1.9983463067905645,15.292517470380044,0.28265971568651527,0.010969467403902528,0.0002027730324833367,1.8900447098956583,0.774969492572236,0.0017839016227092302,6.365250260813289
2351.442307692282,1437.7122019782787,666.973409184073,94.02365856806793,0.5970021172106208,201.56432285136452,1.9995489836496056,14.523635936230507,0.26550201527180406,0.011423055393752008,0.00020884176858643625,2.2005102438037505,0.7750866857287371,0.0017845124024487788,7.200406461271044
2358.4615384615768,1864.2540998859658,769.3109094193632,84.5627082348937,0.5369299240440384,204.66860774099467,2.0001660878199434,13.722354229679212,0.24790158111757607,0.011736092907389375,0.00021204104482631486,2.363015400168259,0.7751989986005663,0.0017855053299733379,7.6403521819954445
2365.4807692307886,2238.6498991979192,896.0421775653274,91.32455519919033,0.5296083627111655,208.30609981111886,2.0020869768764595,12.90471422091319,0.23018034505006696,0.011917805569564163,0.00021260113309812663,2.4156776592800977,0.7753067712171987,0.001786740605346866,8.015705520309
2372.5,2544.185534760416,1062.0284098512132,99.60177456853152,0.52850311830207,213.46031236514975,2.0081385018654907,12.088503531120743,0.21264994248846508,0.011983582974161518,0.00021083062404736084,2.3918730005726188,0.7754037003196286,0.0017908604267577455,8.327736632894748
2379.5192307692114,2770.636215657747,1253.6503831940938,109.90894211666033,0.536378169336414,220.0483436671971,2.017129461147686,11.326265915706374,0.19621108572513535,0.011369044862356634,0.00019697946064439997,2.317054793086828,0.7754821041763975,0.0017981152438076454,8.25743600015399
2386.5384615384232,2920.5080842132616,1454.4308689518625,122.59233389263423,0.5550727920018133,227.9951687693276,2.028314602193656,10.655396490889013,0.1814758020581307,0.01082312132045996,0.00018436077222127667,2.2156789193077184,0.7755378119097289,0.0018073339692986808,7.86583565516257
2393.557692307718,3007.702701777976,1657.1136650644278,137.424563175845,0.5837815906719483,237.57565276680577,2.042938180545152,10.071417720435141,0.16831393603334358,0.010350226058766263,0.00017300305228747754,2.1069735937877954,0.7755654944846347,0.0018191486909230037,7.514933402476065
2400.5769230769292,3046.1776291828655,1856.1221852723772,154.07299982875327,0.621465665609839,249.03383234087156,2.062147639083312,9.57073459257129,0.15661135613790203,0.009949766504782919,0.00016284473914107703,2.0014757384574584,0.775557460920305,0.0018345585705816993,7.204154712384447
2407.596153846141,3048.5929346680873,2047.3829786546144,172.14967940082624,0.667018815131415,262.56809587231345,2.0869565308235614,9.150629090737661,0.14627137498508103,0.009617202920084595,0.00015376202046492248,1.9048321494963254,0.7755039537103452,0.0018544949534889032,6.931569906620026
2414.615384615353,3025.83801236406,2228.0536237714746,191.25202664405091,0.7193894259725848,278.31945379671566,2.1182184124545334,8.809194799505045,0.13721515838736784,0.009356124361679824,0.0001457683012899048,1.8199880325395779,0.7753935359844397,0.001879744099075271,6.693914277787119
2421.634615384647,2987.1058007859883,2396.630659530172,210.9735626727657,0.7775854121124721,296.3893315040204,2.156709149824535,8.544228430799338,0.1293653715010361,0.009169363587699271,0.0001388656151528714,1.7484527552136864,0.7752133734336247,0.0019109943004346824,6.496483799462856
2428.653846153859,2939.9374323712645,2552.5604545497326,230.93702244191354,0.8407721973649677,316.83101101636106,2.2030997788810365,8.353673789249006,0.12265491692233253,0.009057258515224705,0.00013302179835865668,1.6908950634310385,0.7749494721541458,0.0019488378156706533,6.339752956151655
2435.6730769230708,2889.688198129598,2693.8681319160614,251.02067442337258,0.9090624186056825,339.43689600350797,2.25719185410637,8.241464935624814,0.11711168399259045,0.0087196996082443,0.00012394315305296058,1.6470248102734852,0.7745871101360776,0.0019936207953178873,6.175326411381141
2442.692307692282,2830.5506365226947,2793.821022047619,273.47602553286464,0.990808000959605,361.37284498164536,2.3093407114673075,8.275898528975185,0.11368307448859444,0.007892935109968437,0.00010845415762903004,1.612084573067437,0.7741217068201431,0.002040019210030192,5.451751808295059
2449.7115384615768,2761.639866841326,2852.546707165006,293.61984917714085,1.0679326069818895,381.63274227956117,2.3564163853699855,8.460713774987997,0.1123707113735242,0.007177711094370829,0.00009535778325666626,1.5918609490323268,0.773564878423023,0.002082492849947585,4.691565958430867
